MAG,domain,phylum,host_family,genus,species,vOTU,iphop,phase,method_iphop,viral_tax,checkv_quality,lifestyle,lifestyle_prediction_method
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000467,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Complete,lysogenic,bacphlip
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000308,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Complete,lysogenic,bacphlip
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000734,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000055,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000794,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080813_7_mc_000000000234,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_56,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000223,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000457,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_70679,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_1142109,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080613_5_ph_rerun_000000000006,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000187,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000751,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_2_rerun_k141_2456014,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_2_rerun_k141_5490,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_1511316,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_259965,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_2_rerun_k141_754718,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000099,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000530,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000502,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000039,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000008,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_58,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000796,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_59,Bacteria,Bacillota,Lactobacillaceae,Lentilactobacillus,,raw-080813-7-mc_bin_55_k141_636958,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_59,Bacteria,Bacillota,Lactobacillaceae,Lentilactobacillus,,raw-080813-7-mc_bin_55_k141_527612,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_59,Bacteria,Bacillota,Lactobacillaceae,Lentilactobacillus,,080813_7_mc_k141_673135,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_59,Bacteria,Bacillota,Lactobacillaceae,Lentilactobacillus,,cn_080813_7_mc_000000000500,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_59,Bacteria,Bacillota,Lactobacillaceae,Lentilactobacillus,,cn_080813_7_mc_000000000130,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000751,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_632492,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_1511316,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000751,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_8_1_ph_rerun_k141_70679,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000367,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_61,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000187,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_63,Bacteria,Bacillota,Lactobacillales; Unclassified family,,,080913_2_rerun_k141_539256|provirus_61050_69746,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_64,Bacteria,Actinomycetota,Microbacteriaceae,Microbacterium,,cn_080913_2_rerun_000000000287,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_64,Bacteria,Actinomycetota,Microbacteriaceae,Microbacterium,,cn_080913_2_rerun_000000000010,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_65,Bacteria,Actinomycetota,Propionibacteriaceae,Naumannella,,080913_2_rerun_k141_2967940,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_65,Bacteria,Actinomycetota,Propionibacteriaceae,Naumannella,,cn_080913_2_rerun_000000000686,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_65,Bacteria,Actinomycetota,Propionibacteriaceae,Naumannella,,080913_2_rerun_k141_1983004,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_65,Bacteria,Actinomycetota,Propionibacteriaceae,Naumannella,,cn_080913_2_rerun_000000000083,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_67,Bacteria,Actinomycetota,Mycobacteriaceae,Corynebacterium,,cn_080913_2_rerun_000000000494,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_2_rerun_k141_2630039|provirus_2_26838,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_8_1_ph_rerun_000000000339,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_2_rerun_k141_3370955|provirus_1_15074,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_8_1_ph_rerun_000000000171,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_2_rerun_k141_1544477,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_8_1_ph_rerun_k141_77600,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_8_1_ph_rerun_k141_382968|provirus_2_19277,TRUE,FALSE,blast,Unclassified,Low-quality,unclear,Not-determined
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000170,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000390,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_2_rerun_k141_2158145,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,080913_2_rerun_k141_2158265,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_8_1_ph_rerun_000000000225,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000821,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000007,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000057,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000371,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000107,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_2_rerun_000000000250,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_70,Bacteria,Bacillota,Lactobacillaceae,Weissella,Weissella muntiaci,cn_080913_8_1_ph_rerun_000000000349,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_71,Bacteria,Bacillota,Erysipelotrichaceae,Breznakia,,080913_2_rerun_k141_24521|provirus_15253_47209,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,bacphlip
MAG_73,Bacteria,Actinomycetota,Dermatophilaceae,,,cn_080913_2_rerun_000000000004,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_74,Bacteria,Bacteroidota,Dysgonomonadaceae,,,cn_080913_2_rerun_000000000245,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_74,Bacteria,Bacteroidota,Dysgonomonadaceae,,,cn_080913_2_rerun_000000000449,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_74,Bacteria,Bacteroidota,Dysgonomonadaceae,,,cn_080913_2_rerun_000000000643,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,unclear,Not-determined
MAG_75,Bacteria,Bacillota_A,Ruminococcaceae,,,080913_2_rerun_k141_1213636|provirus_36715_72500,TRUE,FALSE,blast,Unclassified,Medium-quality,lytic,checkv & bacphlip
MAG_75,Bacteria,Bacillota_A,Ruminococcaceae,,,080913_2_rerun_k141_454408|provirus_146070_157810,TRUE,FALSE,blast,Unclassified,Low-quality,lysogenic,checkv
MAG_76,Bacteria,Bacillota,Lactobacillaceae,Paucilactobacillus,,080913_2_rerun_k141_2886506|provirus_135384_161091,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,checkv & bacphlip
MAG_76,Bacteria,Bacillota,Lactobacillaceae,Paucilactobacillus,,080913_2_rerun_k141_1087588,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_76,Bacteria,Bacillota,Lactobacillaceae,Paucilactobacillus,,080913_2_rerun_k141_198935,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_76,Bacteria,Bacillota,Lactobacillaceae,Paucilactobacillus,,cn_080913_2_rerun_000000000045,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080613_5_ph_rerun_000000000206,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080613_5_ph_rerun_000000000650|provirus_5832_57314,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_8_1_ph_rerun_000000000135,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080913_2_rerun_k141_1558182,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_2_rerun_000000000540,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_2_rerun_000000000823|provirus_23557_42550,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080613_5_ph_rerun_000000000186,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_2_rerun_000000000424,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Medium-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080913_8_1_ph_rerun_k141_687202,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080813_7_mc_k141_1615258|provirus_19153_26649,TRUE,FALSE,blast,Unclassified,Medium-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_2_rerun_000000000803,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080813_7_mc_000000000246,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080813_7_mc_000000000119,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080913_8_1_ph_rerun_k141_689352,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080913_2_rerun_k141_3232937,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080613_5_ph_rerun_k141_702425,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080913_2_rerun_k141_1098596,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080813_7_mc_k141_1138377,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080613_5_ph_rerun_k141_1792997,TRUE,FALSE,blast,Unclassified,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,raw-080613-5-ph_rerun_raw-080613-5-ph_rerun_bin_87_k141_244516,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080613_5_ph_rerun_k141_631273,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,raw-080913-8-1-ph_rerun_bin_90_k141_694503,TRUE,FALSE,blast,Demerecviridae; Unclassified family,Not-determined,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,080813_7_mc_k141_131723,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080813_7_mc_000000000710,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080813_7_mc_000000000435,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_77,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080813_7_mc_000000000729,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_79,Bacteria,Bacillota,Lactobacillaceae,Companilactobacillus,,cn_080913_2_rerun_000000000326,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Medium-quality,lytic,checkv & bacphlip
MAG_80,Bacteria,Actinomycetota,Solirubrobacteraceae,,,cn_080913_2_rerun_000000000742,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_1511316,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000529,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000105,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000751,TRUE,TRUE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000226,TRUE,TRUE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_502925,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lysogenic,checkv
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_2_rerun_k141_116598,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Not-determined,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_63035,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080913_2_rerun_k141_2405457,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,080813_7_mc_k141_63067,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000622,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000342,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000082,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080813_7_mc_000000000403,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000438,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,High-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000485,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_81,Bacteria,Bacillota,Streptococcaceae,Streptococcus,,cn_080913_2_rerun_000000000797,FALSE,TRUE,NA,Caudoviricetes; Unclassified order,Low-quality,lytic,checkv & bacphlip
MAG_82,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080613_5_ph_rerun_000000000650|provirus_5832_57314,TRUE,FALSE,blast,Unclassified,High-quality,lysogenic,checkv & bacphlip
MAG_82,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_8_1_ph_rerun_000000000135,TRUE,FALSE,blast,Caudoviricetes; Unclassified order,High-quality,lysogenic,bacphlip
MAG_82,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080913_2_rerun_000000000540,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_82,Bacteria,Bacillota,Gemellaceae,Gemella,,cn_080813_7_mc_000000000119,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
MAG_82,Bacteria,Bacillota,Gemellaceae,Gemella,,080913_8_1_ph_rerun_k141_689352,TRUE,FALSE,blast,Unclassified,Not-determined,lytic,checkv & bacphlip
MAG_82,Bacteria,Bacillota,Gemellaceae,Gemella,,080613_5_ph_rerun_k141_702425,TRUE,FALSE,iPHoP-RF,Caudoviricetes; Unclassified order,Low-quality,lysogenic,bacphlip
