MAG,contig,length
MAG_26,c_000000007320,193960
MAG_26,c_000000007321,916688
MAG_26,c_000000007322,1240091
MAG_26,c_000000007323,273702
MAG_26,c_000000007324,187233
MAG_26,c_000000007325,1693281
MAG_26,c_000000007326,735681
MAG_26,c_000000007327,384992
MAG_26,c_000000007328,1222934
MAG_26,c_000000007329,625940
MAG_26,c_000000007330,642393
MAG_26,c_000000007331,19160
MAG_26,c_000000007332,1363779
MAG_26,c_000000007333,504072
MAG_26,c_000000007334,1002400
MAG_26,c_000000007335,1061081
MAG_26,c_000000007336,1460898
MAG_26,c_000000007337,1376231
MAG_26,c_000000007338,1589524
MAG_26,c_000000007339,1130020
MAG_26,c_000000007340,346033
MAG_26,c_000000007341,1499075
MAG_26,c_000000007342,37389
MAG_26,c_000000007343,1266057
MAG_26,c_000000007344,1648552
MAG_26,c_000000007345,1432730
MAG_26,c_000000007346,306530
MAG_26,c_000000007347,644131
MAG_26,c_000000007348,263779
MAG_26,c_000000007349,31970
MAG_26,c_000000007350,442544
MAG_26,c_000000007351,262343
MAG_26,c_000000007352,1245984
MAG_26,c_000000007353,1115435
MAG_26,c_000000007354,1542827
MAG_26,c_000000007355,923084
MAG_26,c_000000007356,350483
MAG_26,c_000000007357,1626724
MAG_26,c_000000007358,1248537
MAG_26,c_000000007359,1431454
MAG_26,c_000000007360,651619
MAG_26,c_000000007361,380015
MAG_26,c_000000007362,474730
MAG_26,c_000000007363,1272626
MAG_26,c_000000007364,931216
MAG_26,c_000000007365,444890
MAG_26,c_000000007366,152850
MAG_26,c_000000007367,1836075
MAG_26,c_000000007368,208603
MAG_26,c_000000007369,166334
MAG_26,c_000000007370,1811379
MAG_26,c_000000007371,953864
MAG_26,c_000000007372,566193
MAG_26,c_000000007373,892754
MAG_26,c_000000007374,508023
MAG_26,c_000000007375,82247
MAG_26,c_000000007376,1331736
MAG_26,c_000000007377,417605
MAG_26,c_000000007378,1698529
MAG_26,c_000000007379,827051
MAG_26,c_000000007380,1215690
MAG_26,c_000000007381,502786
MAG_26,c_000000007382,272642
MAG_26,c_000000007383,1566952
MAG_26,c_000000007384,1358270
MAG_26,c_000000007385,134822
MAG_26,c_000000007386,1631191
MAG_26,c_000000007387,1844653
MAG_26,c_000000007388,1242532
MAG_26,c_000000007389,25483
MAG_26,c_000000007390,1139808
MAG_26,c_000000007391,296495
MAG_26,c_000000007392,1491723
MAG_26,c_000000007393,466059
MAG_26,c_000000007394,910256
MAG_26,c_000000007395,1677079
MAG_26,c_000000007396,392955
MAG_26,c_000000007397,522561
MAG_26,c_000000007398,493219
MAG_26,c_000000007399,1271488
MAG_26,c_000000007400,295469
MAG_26,c_000000007401,380765
MAG_26,c_000000007402,459095
MAG_26,c_000000007403,499994
MAG_26,c_000000007404,48258
MAG_26,c_000000007405,843861
MAG_26,c_000000007406,450899
MAG_26,c_000000007407,37373
MAG_26,c_000000007408,1085546
MAG_26,c_000000007409,81328
MAG_26,c_000000007410,1220354
MAG_26,c_000000007411,16320
MAG_26,c_000000007412,325450
MAG_26,c_000000007413,966158
MAG_26,c_000000007414,915778
MAG_26,c_000000007415,919723
MAG_26,c_000000007416,102985
MAG_26,c_000000007417,288589
MAG_26,c_000000007418,334734
MAG_26,c_000000007419,353215
MAG_26,c_000000007420,1058424
MAG_26,c_000000007421,1744016
MAG_26,c_000000007422,1740847
MAG_26,c_000000007423,966556
MAG_26,c_000000007424,870479
MAG_26,c_000000007425,978020
MAG_26,c_000000007426,354271
MAG_26,c_000000007427,1231985
MAG_26,c_000000007428,884728
MAG_26,c_000000007429,392105
MAG_26,c_000000007430,862275
MAG_26,c_000000007431,617089
MAG_26,c_000000007432,69311
MAG_26,c_000000007433,389394
MAG_26,c_000000007434,1481409
MAG_26,c_000000007435,1409721
MAG_26,c_000000007436,1652190
MAG_26,c_000000007437,431339
MAG_26,c_000000007438,235080
MAG_26,c_000000007439,313792
MAG_26,c_000000007440,722858
MAG_26,c_000000007441,524422
MAG_26,c_000000007442,137856
MAG_26,c_000000007443,402465
MAG_26,c_000000007444,1155222
MAG_26,c_000000007445,512249
MAG_26,c_000000007446,938347
MAG_26,c_000000007447,818817
MAG_26,c_000000007448,990060
MAG_26,c_000000007449,378479
MAG_26,c_000000007450,843697
MAG_26,c_000000007451,567490
MAG_26,c_000000007452,1844715
MAG_26,c_000000007453,1321420
MAG_26,c_000000007454,1271809
MAG_26,c_000000007455,1363904
MAG_26,c_000000007456,166945
MAG_26,c_000000007457,1339006
MAG_26,c_000000007458,1566891
MAG_26,c_000000007459,232411
MAG_26,c_000000007460,284373
MAG_26,c_000000007461,1236336
MAG_26,c_000000007462,95924
MAG_26,c_000000007463,1614383
MAG_26,c_000000007464,27693
MAG_26,c_000000007465,372178
MAG_26,c_000000007466,331909
MAG_26,c_000000007467,1241763
MAG_26,c_000000007468,969642
MAG_26,c_000000007469,83178
MAG_26,c_000000007470,544698
MAG_26,c_000000007471,1153784
MAG_26,c_000000007472,444166
MAG_26,c_000000007473,1167941
MAG_26,c_000000007474,100011
MAG_26,c_000000007475,1703567
MAG_26,c_000000007476,964603
MAG_26,c_000000007477,1745700
MAG_26,c_000000007478,1122731
MAG_26,c_000000007479,1045904
MAG_26,c_000000007480,1360514
MAG_26,c_000000007481,203596
MAG_26,c_000000007482,520990
MAG_26,c_000000007483,1863299
MAG_26,c_000000007484,449313
MAG_26,c_000000007485,1247029
MAG_26,c_000000007486,724625
MAG_26,c_000000007487,1199861
MAG_26,c_000000007488,1387201
MAG_26,c_000000007489,659228
MAG_26,c_000000007490,1404771
MAG_26,c_000000007491,368002
MAG_26,c_000000007492,1201501
MAG_26,c_000000007493,1574556
MAG_26,c_000000007494,214422
MAG_26,c_000000007495,158542
MAG_26,c_000000007496,1162442
MAG_26,c_000000007497,1519847
MAG_26,c_000000007498,194406
MAG_26,c_000000007499,1216902
MAG_26,c_000000007500,189064
MAG_26,c_000000007501,912316
MAG_26,c_000000007502,1509271
MAG_26,c_000000007503,248053
MAG_26,c_000000007504,1478455
MAG_26,c_000000007505,1541134
MAG_26,c_000000007506,579727
MAG_26,c_000000007507,1161324
MAG_26,c_000000007508,1290108
MAG_26,c_000000007509,141299
MAG_26,c_000000007510,383109
MAG_26,c_000000007511,1555672
MAG_26,c_000000007512,255707
MAG_26,c_000000007513,1193082
MAG_26,c_000000007514,357895
MAG_26,c_000000007515,1481115
MAG_26,c_000000007516,1230456
MAG_26,c_000000007517,342563
MAG_26,c_000000007518,837927
MAG_26,c_000000007519,1579476
MAG_26,c_000000007520,1744085
MAG_26,c_000000007521,1452945
MAG_26,c_000000007522,1794601
MAG_26,c_000000007523,1541193
MAG_26,c_000000007524,552731
MAG_26,c_000000007525,1534268
MAG_26,c_000000007526,1497039
MAG_26,c_000000007527,493894
MAG_26,c_000000007528,1070267
MAG_26,c_000000007529,1742010
MAG_26,c_000000007530,109570
MAG_26,c_000000007531,62922
MAG_26,c_000000007532,1261637
MAG_26,c_000000007533,1077310
MAG_26,c_000000007534,1612538
MAG_26,c_000000007535,1748005
MAG_26,c_000000007536,1463343
MAG_26,c_000000007537,597497
MAG_26,c_000000007538,354446
MAG_26,c_000000007539,109365
MAG_26,c_000000007540,213753
MAG_26,c_000000007541,633555
MAG_26,c_000000007542,1606917
MAG_26,c_000000007543,1573870
MAG_26,c_000000007544,1516801
MAG_26,c_000000007545,1632271
MAG_26,c_000000007546,1585626
MAG_26,c_000000007547,1678143
MAG_26,c_000000007548,891689
MAG_26,c_000000007549,1233696
MAG_26,c_000000007550,370543
MAG_26,c_000000007551,1288862
MAG_26,c_000000007552,576560
MAG_26,c_000000007553,1854392
MAG_26,c_000000007554,672043
MAG_26,c_000000007555,442315
MAG_26,c_000000007556,189037
MAG_26,c_000000007557,1455204
MAG_26,c_000000007558,1798460
MAG_26,c_000000007559,483472
MAG_26,c_000000007560,1076592
MAG_26,c_000000007561,1355666
MAG_26,c_000000007562,854515
MAG_26,c_000000007563,482471
MAG_26,c_000000007564,191685
MAG_26,c_000000007565,1315125
MAG_26,c_000000007566,454759
MAG_26,c_000000007567,1148198
MAG_26,c_000000007568,1103933
MAG_26,c_000000007569,1077533
MAG_26,c_000000007570,690684
MAG_26,c_000000007571,636558
MAG_26,c_000000007572,110723
MAG_26,c_000000007573,736098
MAG_26,c_000000007574,577376
MAG_26,c_000000007575,1170196
MAG_26,c_000000007576,1532613
MAG_26,c_000000007577,724509
MAG_26,c_000000007578,648507
MAG_26,c_000000007579,1178945
MAG_26,c_000000007580,496917
MAG_26,c_000000007581,167390
MAG_26,c_000000007582,311941
MAG_26,c_000000007583,1526789
MAG_26,c_000000007584,1353393
MAG_26,c_000000007585,1189533
MAG_26,c_000000007586,925287
MAG_26,c_000000007587,1634039
MAG_26,c_000000007588,237296
MAG_26,c_000000007589,434250
MAG_26,c_000000007590,21585
MAG_26,c_000000007591,1458390
MAG_26,c_000000007592,777421
MAG_26,c_000000007593,196197
MAG_26,c_000000007594,260385
MAG_26,c_000000007595,1112252
MAG_26,c_000000007596,1542065
MAG_26,c_000000007597,1130820
MAG_26,c_000000007598,897336
MAG_26,c_000000007599,395672
MAG_26,c_000000007600,837478
MAG_26,c_000000007601,485128
MAG_26,c_000000007602,1299013
MAG_26,c_000000007603,89841
MAG_26,c_000000007604,182469
MAG_26,c_000000007605,1479450
MAG_26,c_000000007606,706668
MAG_26,c_000000007607,558073
MAG_26,c_000000007608,146747
MAG_26,c_000000007609,13722
MAG_26,c_000000007610,345986
MAG_26,c_000000007611,156816
MAG_26,c_000000007612,1194692
MAG_26,c_000000007613,479523
MAG_26,c_000000007614,445682
MAG_26,c_000000007615,193736
MAG_26,c_000000007616,1223931
MAG_26,c_000000007617,729037
MAG_26,c_000000007618,459203
MAG_26,c_000000007619,1801667
MAG_26,c_000000007620,343539
MAG_26,c_000000007621,1293543
MAG_26,c_000000007622,217584
MAG_26,c_000000007623,888503
MAG_26,c_000000007624,275385
MAG_26,c_000000007625,1564848
MAG_26,c_000000007626,1308351
MAG_26,c_000000007627,64073
MAG_26,c_000000007628,1313576
MAG_26,c_000000007629,487253
MAG_26,c_000000007630,218211
MAG_26,c_000000007631,1589038
MAG_26,c_000000007632,378601
MAG_26,c_000000007633,776746
MAG_26,c_000000007634,295082
MAG_26,c_000000007635,704538
MAG_26,c_000000007636,754908
MAG_26,c_000000007637,1325036
MAG_26,c_000000007638,1547190
MAG_26,c_000000007639,1408438
MAG_26,c_000000007640,935285
MAG_26,c_000000007641,1065683
MAG_26,c_000000007642,1146091
MAG_26,c_000000007643,1091450
MAG_26,c_000000007644,1705296
MAG_26,c_000000007645,1009908
MAG_26,c_000000007646,282263
MAG_26,c_000000007647,1855933
MAG_26,c_000000007648,85595
MAG_26,c_000000007649,574506
MAG_26,c_000000007650,1764192
MAG_26,c_000000007651,93448
MAG_26,c_000000007652,1475451
MAG_26,c_000000007653,35177
MAG_26,c_000000007654,948205
MAG_26,c_000000007655,970400
MAG_26,c_000000007656,887235
MAG_26,c_000000007657,1018940
MAG_26,c_000000007658,1780922
MAG_26,c_000000007659,1427682
MAG_26,c_000000007660,547162
MAG_26,c_000000007661,1673251
MAG_26,c_000000007662,1057320
MAG_26,c_000000007663,1593706
MAG_26,c_000000007664,1821213
MAG_26,c_000000007665,20755
MAG_26,c_000000007666,925367
MAG_26,c_000000007667,660395
MAG_26,c_000000007668,228451
MAG_26,c_000000007669,1154417
MAG_26,c_000000007670,1040898
MAG_26,c_000000007671,1049941
MAG_26,c_000000007672,1677337
MAG_26,c_000000007673,1003569
MAG_26,c_000000007674,91448
MAG_26,c_000000007675,1301454
MAG_26,c_000000007676,1078874
MAG_26,c_000000007677,1615954
MAG_26,c_000000007678,860495
MAG_26,c_000000007679,1388440
MAG_26,c_000000007680,975302
MAG_26,c_000000007681,1245024
MAG_26,c_000000007682,1796822
MAG_26,c_000000007683,979158
MAG_26,c_000000007684,1291572
MAG_26,c_000000007685,1666555
MAG_26,c_000000007686,943361
MAG_26,c_000000007687,509916
MAG_26,c_000000007688,511019
MAG_26,c_000000007689,345564
MAG_26,c_000000007690,63492
MAG_26,c_000000007691,702709
MAG_26,c_000000007692,506866
MAG_26,c_000000007693,728019
MAG_26,c_000000007694,1819159
MAG_26,c_000000007695,1638839
MAG_26,c_000000007696,414870
MAG_26,c_000000007697,88405
MAG_26,c_000000007698,278642
MAG_26,c_000000007699,678746
MAG_26,c_000000007700,122867
MAG_26,c_000000007701,1447444
MAG_26,c_000000007702,1011626
MAG_26,c_000000007703,1203239
MAG_26,c_000000007704,1117159
MAG_26,c_000000007705,373899
MAG_26,c_000000007706,1514395
MAG_26,c_000000007707,1119942
MAG_26,c_000000007708,825641
MAG_26,c_000000007709,1751878
MAG_26,c_000000007710,1777483
MAG_26,c_000000007711,308855
MAG_26,c_000000007712,664699
MAG_26,c_000000007713,1581511
MAG_26,c_000000007714,78188
MAG_26,c_000000007715,989570
MAG_26,c_000000007716,963389
MAG_26,c_000000007717,297909
MAG_26,c_000000007718,539569
MAG_26,c_000000007719,365848
MAG_26,c_000000007720,676853
MAG_26,c_000000007721,331105
MAG_26,c_000000007722,648827
MAG_26,c_000000007723,639189
MAG_26,c_000000007724,1522326
MAG_26,c_000000007725,717116
MAG_26,c_000000007726,1740426
MAG_26,c_000000007727,1300599
MAG_26,c_000000007728,272825
MAG_26,c_000000007729,1651279
MAG_26,c_000000007730,18670
MAG_26,c_000000007731,420951
MAG_26,c_000000007732,1555613
MAG_26,c_000000007733,837047
MAG_26,c_000000007734,915200
MAG_26,c_000000007735,1196089
MAG_26,c_000000007736,122449
MAG_26,c_000000007737,1559071
MAG_26,c_000000007738,1432629
MAG_26,c_000000007739,431573
MAG_26,c_000000007740,122111
MAG_26,c_000000007741,260304
MAG_26,c_000000007742,714257
MAG_26,c_000000007743,1189145
MAG_26,c_000000007744,1567339
MAG_26,c_000000007745,1645029
MAG_26,c_000000007746,207262
MAG_26,c_000000007747,1395566
MAG_26,c_000000007748,207462
MAG_26,c_000000007749,1498586
MAG_27,c_000000007750,860470
MAG_27,c_000000007751,358056
MAG_27,c_000000007752,644704
MAG_27,c_000000007753,471170
MAG_27,c_000000007754,471818
MAG_27,c_000000007755,431866
MAG_27,c_000000007756,598258
MAG_27,c_000000007757,934825
MAG_27,c_000000007758,1635101
MAG_27,c_000000007759,830316
MAG_27,c_000000007760,1212818
MAG_27,c_000000007761,1748514
MAG_27,c_000000007762,487988
MAG_27,c_000000007763,234324
MAG_27,c_000000007764,1808843
MAG_27,c_000000007765,627694
MAG_27,c_000000007766,78578
MAG_27,c_000000007767,953673
MAG_27,c_000000007768,1417432
MAG_27,c_000000007769,268396
MAG_27,c_000000007770,1748295
MAG_27,c_000000007771,932823
MAG_27,c_000000007772,162867
MAG_27,c_000000007773,1516997
MAG_27,c_000000007774,1664961
MAG_27,c_000000007775,851076
MAG_27,c_000000007776,1643021
MAG_27,c_000000007777,1521925
MAG_27,c_000000007778,581182
MAG_27,c_000000007779,1168480
MAG_27,c_000000007780,1750709
MAG_27,c_000000007781,1066049
MAG_27,c_000000007782,736111
MAG_27,c_000000007783,267190
MAG_27,c_000000007784,1814928
MAG_27,c_000000007785,591554
MAG_27,c_000000007786,487981
MAG_27,c_000000007787,993677
MAG_27,c_000000007788,1448593
MAG_27,c_000000007789,609032
MAG_27,c_000000007790,596144
MAG_27,c_000000007791,707753
MAG_27,c_000000007792,844852
MAG_27,c_000000007793,356575
MAG_27,c_000000007794,321112
MAG_27,c_000000007795,495798
MAG_27,c_000000007796,1149351
MAG_27,c_000000007797,1470966
MAG_27,c_000000007798,1166796
MAG_27,c_000000007799,1782676
MAG_27,c_000000007800,1809286
MAG_27,c_000000007801,492790
MAG_27,c_000000007802,1465465
MAG_27,c_000000007803,123284
MAG_27,c_000000007804,1288573
MAG_27,c_000000007805,1752135
MAG_27,c_000000007806,636213
MAG_27,c_000000007807,37896
MAG_27,c_000000007808,706219
MAG_27,c_000000007809,1167254
MAG_27,c_000000007810,517141
MAG_27,c_000000007811,353110
MAG_27,c_000000007812,130512
MAG_27,c_000000007813,1822839
MAG_27,c_000000007814,1641553
MAG_27,c_000000007815,1488043
MAG_27,c_000000007816,492302
MAG_27,c_000000007817,1491975
MAG_27,c_000000007818,672330
MAG_27,c_000000007819,1174871
MAG_27,c_000000007820,1347496
MAG_27,c_000000007821,1311411
MAG_27,c_000000007822,1286683
MAG_27,c_000000007823,1407208
MAG_27,c_000000007824,1686486
MAG_27,c_000000007825,1095944
MAG_27,c_000000007826,523390
MAG_27,c_000000007827,116224
MAG_27,c_000000007828,581040
MAG_27,c_000000007829,293264
MAG_27,c_000000007830,936655
MAG_27,c_000000007831,626545
MAG_27,c_000000007832,486768
MAG_27,c_000000007833,1311716
MAG_27,c_000000007834,612995
MAG_27,c_000000007835,1188425
MAG_27,c_000000007836,242507
MAG_27,c_000000007837,429990
MAG_27,c_000000007838,257266
MAG_27,c_000000007839,1290714
MAG_27,c_000000007840,1198650
MAG_27,c_000000007841,600536
MAG_27,c_000000007842,1563602
MAG_27,c_000000007843,1184424
MAG_27,c_000000007844,69185
MAG_27,c_000000007845,378857
MAG_27,c_000000007846,1733745
MAG_27,c_000000007847,868034
MAG_27,c_000000007848,1183451
MAG_27,c_000000007849,479664
MAG_27,c_000000007850,1817074
MAG_27,c_000000007851,518466
MAG_27,c_000000007852,22932
MAG_27,c_000000007853,1414655
MAG_27,c_000000007854,317526
MAG_27,c_000000007855,827734
MAG_27,c_000000007856,370577
MAG_27,c_000000007857,1460425
MAG_27,c_000000007858,690524
MAG_27,c_000000007859,385617
MAG_27,c_000000007860,1778038
MAG_27,c_000000007861,129916
MAG_27,c_000000007862,936571
MAG_27,c_000000007863,1787356
MAG_27,c_000000007864,118757
MAG_27,c_000000007865,1092866
MAG_27,c_000000007866,1123870
MAG_27,c_000000007867,267366
MAG_27,c_000000007868,501018
MAG_27,c_000000007869,1328599
MAG_27,c_000000007870,1067628
MAG_27,c_000000007871,199552
MAG_27,c_000000007872,1529086
MAG_27,c_000000007873,1078842
MAG_27,c_000000007874,597683
MAG_27,c_000000007875,728693
MAG_27,c_000000007876,1655608
MAG_27,c_000000007877,1515242
MAG_27,c_000000007878,401141
MAG_27,c_000000007879,235146
MAG_27,c_000000007880,1434069
MAG_27,c_000000007881,853565
MAG_27,c_000000007882,613777
MAG_27,c_000000007883,737618
MAG_27,c_000000007884,622616
MAG_27,c_000000007885,824461
MAG_27,c_000000007886,366583
MAG_27,c_000000007887,1449228
MAG_27,c_000000007888,819010
MAG_27,c_000000007889,480769
MAG_27,c_000000007890,462985
MAG_27,c_000000007891,4267
MAG_27,c_000000007892,605393
MAG_27,c_000000007893,1082167
MAG_27,c_000000007894,605916
MAG_27,c_000000007895,1168865
MAG_27,c_000000007896,1792835
MAG_27,c_000000007897,16489
MAG_27,c_000000007898,186785
MAG_27,c_000000007899,233815
MAG_27,c_000000007900,1182874
MAG_27,c_000000007901,1546651
MAG_27,c_000000007902,383137
MAG_27,c_000000007903,475589
MAG_27,c_000000007904,1801874
MAG_27,c_000000007905,777830
MAG_27,c_000000007906,1793388
MAG_27,c_000000007907,1631773
MAG_27,c_000000007908,504817
MAG_27,c_000000007909,1092068
MAG_27,c_000000007910,1005960
MAG_27,c_000000007911,490499
MAG_27,c_000000007912,369855
MAG_27,c_000000007913,1189434
MAG_27,c_000000007914,1453282
MAG_27,c_000000007915,1538030
MAG_27,c_000000007916,618667
MAG_27,c_000000007917,402454
MAG_27,c_000000007918,1556821
MAG_27,c_000000007919,471269
MAG_27,c_000000007920,585737
MAG_27,c_000000007921,1642405
MAG_27,c_000000007922,969034
MAG_27,c_000000007923,266401
MAG_27,c_000000007924,605792
MAG_27,c_000000007925,358051
MAG_27,c_000000007926,259303
MAG_27,c_000000007927,878319
MAG_27,c_000000007928,1054145
MAG_27,c_000000007929,1212307
MAG_27,c_000000007930,1537984
MAG_27,c_000000007931,829941
MAG_27,c_000000007932,630788
MAG_27,c_000000007933,295398
MAG_27,c_000000007934,1410835
MAG_27,c_000000007935,722096
MAG_27,c_000000007936,233239
MAG_27,c_000000007937,827295
MAG_27,c_000000007938,476435
MAG_27,c_000000007939,402258
MAG_27,c_000000007940,826264
MAG_27,c_000000007941,611732
MAG_27,c_000000007942,1009375
MAG_27,c_000000007943,248089
MAG_27,c_000000007944,821521
MAG_27,c_000000007945,1056480
MAG_27,c_000000007946,740883
MAG_27,c_000000007947,602023
MAG_27,c_000000007948,1054632
MAG_27,c_000000007949,1795760
MAG_27,c_000000007950,22319
MAG_27,c_000000007951,731935
MAG_27,c_000000007952,1014554
MAG_27,c_000000007953,1759762
MAG_27,c_000000007954,980686
MAG_27,c_000000007955,1073490
MAG_27,c_000000007956,659513
MAG_27,c_000000007957,355800
MAG_27,c_000000007958,732940
MAG_27,c_000000007959,1521885
MAG_27,c_000000007960,28334
MAG_27,c_000000007961,980839
MAG_27,c_000000007962,1531262
MAG_27,c_000000007963,398855
MAG_27,c_000000007964,1428667
MAG_27,c_000000007965,136909
MAG_27,c_000000007966,650679
MAG_27,c_000000007967,599055
MAG_27,c_000000007968,146284
MAG_27,c_000000007969,1322329
MAG_27,c_000000007970,491076
MAG_27,c_000000007971,1088796
MAG_27,c_000000007972,471248
MAG_27,c_000000007973,493464
MAG_27,c_000000007974,816883
MAG_27,c_000000007975,235639
MAG_27,c_000000007976,1768252
MAG_27,c_000000007977,708314
MAG_27,c_000000007978,1210537
MAG_27,c_000000007979,1528137
MAG_27,c_000000007980,629876
MAG_27,c_000000007981,742667
MAG_27,c_000000007982,849584
MAG_27,c_000000007983,1167283
MAG_27,c_000000007984,941434
MAG_27,c_000000007985,607721
MAG_27,c_000000007986,1189738
MAG_27,c_000000007987,316571
MAG_27,c_000000007988,1083179
MAG_27,c_000000007989,1089039
MAG_27,c_000000007990,472088
MAG_27,c_000000007991,493988
MAG_27,c_000000007992,831395
MAG_27,c_000000007993,1748665
MAG_27,c_000000007994,323004
MAG_27,c_000000007995,173827
MAG_27,c_000000007996,250569
MAG_27,c_000000007997,408026
MAG_27,c_000000007998,1171341
MAG_27,c_000000007999,462888
MAG_27,c_000000008000,1799404
MAG_27,c_000000008001,254245
MAG_27,c_000000008002,166690
MAG_27,c_000000008003,1286387
